var_index,gene,bin
10959,DIRAS2,6
10960,SYK,8
10961,NIPSNAP3B,9
10962,ABCA1,10
10963,NFIL3,24
10964,LETM2,13
10965,PRKACG,2
10966,FXN,21
10967,ZMAT4,2
10968,NKX6-3,5
10969,TMEM71,19
10970,MAMDC2,6
10971,PRSS37,0
10972,CPA6,6
10973,C8orf34,0
10974,ALDH1A1,3
10975,KDM1B,14
10976,HGSNAT,14
10977,RASEF,1
10978,GKAP1,11
10979,KIF27,12
10980,C9orf64,18
10981,HNRNPK,24
10982,SSMEM1,4
10983,SVEP1,1
10984,TRPV6,5
10985,LLCFC1,2
10986,ANKS6,11
10987,FBP1,8
10988,PGAP4,6
10989,ZHX1,20
10990,CFAP47,5
10991,CYBB,4
10992,DYNLT3,17
10993,METTL27,8
10994,MID1IP1,23
10995,SHOC1,3
10996,CXorf58,7
10997,KIAA1958,13
10998,PTCHD1,2
10999,RNF183,6
11000,ASB11,3
11001,PCDH19,4
11002,PIGA,14
11003,VEGFD,7
11004,OR1Q1,2
11005,OR1K1,1
11006,STRBP,18
11007,CLDN3,2
11008,GAPVD1,18
11009,CARD19,21
11010,WNK2,9
11011,ATP7A,16
11012,ZNF367,17
11013,NLGN4Y,6
11014,HDX,10
11015,NDUFB6,22
11016,AQP7,8
11017,NOL6,16
11018,AQP3,21
11019,TRMT10B,13
11020,VCP,21
11021,PIGO,15
11022,STOML2,24
11023,BRWD3,16
11024,SLITRK5,2
11025,MELK,20
11026,ARMC3,2
11027,OTUD1,13
11028,ARHGAP12,15
11029,FAT3,4
11030,DEUP1,5
11031,HECTD2,14
11032,SLC7A3,5
11033,FBXO33,17
11034,INTS6L,16
11035,GPR101,6
11036,CLDN2,1
11037,LRFN5,2
11038,LRRC18,5
11039,SPTSSA,21
11040,WRN,19
11041,MARCHF8,16
11042,TSHR,10
11043,CFL2,13
11044,SUGT1,22
11045,GTF2A1,21
11046,ZCCHC24,12
11047,PGM2L1,13
11048,PHYHIPL,5
11049,SLC16A9,11
11050,FOLR2,6
11051,INPPL1,19
11052,PHOX2A,1
11053,MBL2,2
11054,GJB2,11
11055,CRYL1,13
11056,REEP3,19
11057,HEPACAM,4
11058,SKA3,18
11059,MICU2,22
11060,DDIAS,15
11061,PCF11,20
11062,PKNOX2,0
11063,LRR1,20
11064,DNAAF2,15
11065,DEPP1,9
11066,MAGEC3,0
11067,ZNF22,19
11068,KLHDC2,20
11069,EML5,11
11070,NEMF,23
11071,RPUSD4,19
11072,ARF6,24
11073,TTC8,12
11074,TMEM63C,8
11075,NGB,4
11076,NOXRED1,10
11077,CDX2,2
11078,AMER2,1
11079,AKR1E2,11
11080,KBTBD6,13
11081,SSX5,0
11082,SSX3,3
11083,OTX2,3
11084,FAAH2,11
11085,DRGX,6
11086,NUDT5,24
11087,DACT1,11
11088,OXGR1,2
11089,UCMA,3
11090,BEND7,5
11091,ATP5F1C,22
11092,PRPF18,18
11093,TAF3,13
11094,VSTM4,10
11095,VDAC2,21
11096,SOHLH1,3
11097,COMTD1,14
11098,SLC18A2,4
11099,PDZD8,16
11100,ZNF503,7
11101,ABRAXAS2,16
11102,QSOX2,13
11103,FAM204A,20
11104,NSD1,23
11105,PRDX3,22
11106,ENOX2,15
11107,GHITM,24
11108,CLEC1B,0
11109,SNAPC4,17
11110,TMEM52B,1
11111,PMPCA,19
11112,ENTR1,18
11113,FRMD7,2
11114,AK8,7
11115,SPACA9,11
11116,TSC1,15
11117,GFI1B,0
11118,HPRT1,23
11119,BORCS5,18
11120,DIPK1B,8
11121,ZMYND19,20
11122,STOX1,11
11123,RET,9
11124,DDX21,24
11125,BMS1,22
11126,STK32C,15
11127,JCAD,8
11128,OR4K2,3
11129,FUNDC2,14
11130,PIP4P1,20
11131,METTL17,20
11132,SLC39A2,8
11133,NDRG2,10
11134,RNASE7,2
11135,ARHGEF40,7
11136,NSMF,21
11137,ZNF219,11
11138,C12orf50,5
11139,CASP7,17
11140,PPP1R36,8
11141,CCDC186,17
11142,VWA2,5
11143,METTL3,20
11144,SALL2,9
11145,PRAP1,7
11146,TRUB1,20
11147,ERICH6B,0
11148,ZFYVE1,15
11149,C10orf82,5
11150,HSPA12A,8
11151,FRAT1,10
11152,UBTD1,11
11153,ANKRD2,8
11154,E2F7,13
11155,ARHGAP42,7
11156,ISCA2,14
11157,OTOGL,5
11158,LARGE2,7
11159,PACSIN3,13
11160,TTC7B,12
11161,SLC39A13,13
11162,PSMC3,22
11163,RAPSN,9
11164,AGBL2,10
11165,TC2N,23
11166,CPSF2,21
11167,SMCO2,10
11168,MOAP1,17
11169,IFI27L1,16
11170,IFI27,15
11171,SERPINA12,0
11172,CLMN,7
11173,PDZRN4,1
11174,SLC6A5,2
11175,CCDC38,8
11176,NELL1,2
11177,PTER,16
11178,C1QL3,6
11179,CACNB2,5
11180,HACD1,8
11181,ARL5B,18
11182,SMCO4,16
11183,CEP295,16
11184,KCNC2,1
11185,TAF1D,24
11186,ABTB2,12
11187,R3HCC1L,16
11188,AMOTL1,12
11189,HTRA1,3
11190,LIPC,11
11191,CEP57,22
11192,TCP11L2,15
11193,PASD1,0
11194,SPRED1,7
11195,TMCO5A,0
11196,GPR176,8
11197,JAM3,11
11198,IL25,4
11199,CMTM5,3
11200,GLB1L3,13
11201,ADAMTS15,5
11202,SVOP,1
11203,SPATA19,6
11204,GPT2,14
11205,AMN,8
11206,RAB8B,23
11207,IKBIP,17
11208,RPUSD2,14
11209,HIF1AN,20
11210,NDUFB8,23
11211,ZFYVE19,15
11212,PPP1R14D,3
11213,SPINT1,13
11214,FBN1,9
11215,AVPR1A,3
11216,C16orf78,2
11217,DEPDC4,11
11218,LRTM2,6
11219,BRD7,23
11220,CKB,12
11221,TRMT61A,15
11222,BTRC,15
11223,POLL,15
11224,BAG5,21
11225,DPCD,13
11226,LARP6,0
11227,API5,23
11228,ASPG,4
11229,ZNF319,11
11230,HPS6,17
11231,SENP8,11
11232,NOLC1,21
11233,ALKBH3,16
11234,COPS2,23
11235,GABRB3,7
11236,SPIC,2
11237,TBATA,0
11238,SGPL1,17
11239,FRS2,14
11240,CCT2,23
11241,PCBD1,21
11242,ARIH1,20
11243,DNAAF8,8
11244,CLMP,8
11245,SCN3B,6
11246,COX11,16
11247,ZNF202,14
11248,FAM227B,11
11249,STXBP4,13
11250,CYYR1,4
11251,CUL5,21
11252,MYRFL,6
11253,WBP1L,13
11254,BORCS7,17
11255,C2,8
11256,PLEKHF1,19
11257,TMEM100,3
11258,ANAPC16,24
11259,SMPD1,17
11260,APBB1,12
11261,SYNPO2L,6
11262,NUDT13,10
11263,C11orf65,10
11264,TRIM44,18
11265,CCDC182,3
11266,ILK,19
11267,TAF10,23
11268,TPP1,22
11269,DCHS1,9
11270,NETO1,6
11271,MSS51,13
11272,CYB5A,17
11273,USP54,11
11274,RAG1,7
11275,IFTAP,10
11276,WDR88,6
11277,OR10A5,2
11278,ATP9B,20
11279,PPFIBP2,11
11280,MOGAT2,2
11281,CYB5R2,9
11282,SERPINB7,0
11283,GARRE1,13
11284,SERPINB8,15
11285,TUB,7
11286,RIC3,12
11287,LMO1,6
11288,IDH3A,20
11289,WDR72,4
11290,CRABP1,5
11291,PLD4,2
11292,ZMAT1,10
11293,XRRA1,14
11294,TRIM66,13
11295,RNF169,19
11296,DENND2B,9
11297,CDYL2,16
11298,TMEM130,6
11299,PRTG,4
11300,CENPN,23
11301,AKIP1,19
11302,ATMIN,19
11303,C16orf46,10
11304,TMEM41B,20
11305,LEO1,22
11306,ZNF143,17
11307,TMX3,18
11308,MFAP4,2
11309,WEE1,19
11310,MAPK7,15
11311,PRKCB,23
11312,HDGFL3,23
11313,NDST2,11
11314,MCM7,24
11315,CLEC3A,1
11316,CCDC68,6
11317,CLEC4E,0
11318,ZNF3,15
11319,CLEC4D,6
11320,ZSCAN21,13
11321,RIMKLB,9
11322,A2ML1,1
11323,BEAN1,4
11324,TK2,13
11325,TMED3,21
11326,SLC38A8,4
11327,SEC11C,24
11328,CPLX4,6
11329,GALR1,4
11330,TMEM135,17
11331,IQCD,9
11332,NDEL1,21
11333,CENPV,17
11334,CDH16,5
11335,RRAD,10
11336,CIAO2B,23
11337,CFAP52,5
11338,HSP90B1,23
11339,MC4R,2
11340,BLCAP,17
11341,SERPINB12,4
11342,CHRFAM7A,1
11343,ATF7IP2,15
11344,MMP10,7
11345,TVP23A,7
11346,BEX3,15
11347,TMPRSS5,9
11348,COG1,16
11349,PLEKHA7,10
11350,ZNF606,12
11351,ZCCHC18,9
11352,B2M,24
11353,ZNF592,19
11354,GOLM2,21
11355,HTR3A,1
11356,NNMT,4
11357,ACSM1,7
11358,AP1G1,22
11359,SLFN5,23
11360,CATSPER2,10
11361,BMERB1,13
11362,MARF1,15
11363,SAAL1,16
11364,YPEL4,9
11365,PPIB,23
11366,LDHC,10
11367,CIAO2A,22
11368,LDHAL6A,6
11369,FAM111A,22
11370,PCLAF,22
11371,KIF7,10
11372,LDHD,7
11373,PLIN1,7
11374,PEX11A,11
11375,TMEM170A,18
11376,MESP1,10
11377,ANPEP,10
11378,SCNN1G,2
11379,RBPMS2,6
11380,NAV2,7
11381,ANKDD1A,12
11382,GLYATL1,3
11383,C18orf54,15
11384,DCTN5,13
11385,TERF2IP,23
11386,PLK1,21
11387,CLPX,20
11388,GPR182,4
11389,ZBTB39,15
11390,CACNG2,0
11391,TAC3,7
11392,MYO1A,9
11393,CHP2,1
11394,NEMP1,19
11395,OR4D6,0
11396,NAB2,16
11397,VPS39,21
11398,STAT6,19
11399,PATL1,22
11400,ATP23,15
11401,ELFN2,9
11402,STX3,20
11403,PIP4K2C,16
11404,MTMR10,16
11405,YWHAB,23
11406,C15orf48,12
11407,SCG5,10
11408,GREM1,4
11409,NYAP1,9
11410,TSC22D4,23
11411,MS4A6E,0
11412,MS4A7,2
11413,MS4A14,1
11414,MS4A5,0
11415,DIS3L,18
11416,CCNDBP1,22
11417,EPB42,5
11418,TGM6,2
11419,SMAD3,23
11420,MS4A8,1
11421,CCDC178,2
11422,MS4A15,2
11423,MAP1A,13
11424,RCCD1,15
11425,AKTIP,18
11426,MAPRE2,23
11427,EVA1C,10
11428,MARS1,17
11429,MBD6,17
11430,CNPY4,13
11431,PDIA3,24
11432,NUDT21,24
11433,NAT16,3
11434,TERB2,3
11435,NKX3-1,8
11436,SGSM1,8
11437,DUSP18,14
11438,TEF,11
11439,MEI1,6
11440,B4GALNT2,2
11441,PBX3,14
11442,GNGT2,15
11443,PHB1,19
11444,SNRPD1,13
11445,TTC16,9
11446,SUN5,1
11447,SAMD14,9
11448,PIP5KL1,9
11449,BPIFB6,0
11450,TMEM92,8
11451,EEIG1,19
11452,ACSF2,12
11453,GOLGA2,16
11454,TRUB2,17
11455,COQ4,18
11456,SLC27A4,20
11457,ANKRD40CL,4
11458,URM1,18
11459,CERCAM,10
11460,DOLPP1,14
11461,ENDOG,16
11462,TBC1D21,1
11463,PRRX2,11
11464,C15orf39,21
11465,ISLR2,3
11466,SP2,20
11467,PRR15L,1
11468,COQ7,16
11469,GPRC5B,7
11470,CRK,19
11471,C16orf92,5
11472,FBXO22,22
11473,TBC1D2B,23
11474,NOD2,12
11475,SNX20,21
11476,LOXHD1,6
11477,KATNAL2,8
11478,HDHD2,20
11479,RNF214,15
11480,CDK12,18
11481,DPEP2,12
11482,DUS2,15
11483,POP5,16
11484,ENGASE,13
11485,RBFOX3,5
11486,ATP5MG,24
11487,CD3D,24
11488,TBC1D16,11
11489,TEPSIN,13
11490,MYO5B,7
11491,ART5,3
11492,ACAA2,23
11493,STIM1,23
11494,RRM1,23
11495,OR51E2,0
11496,TRIM68,11
11497,MMP26,2
11498,OR51B5,5
11499,OR51Q1,1
11500,FN3K,10
11501,PRRT2,8
11502,ZNF23,13
11503,IRGQ,14
11504,ZNF226,12
11505,ZNF180,13
11506,PPP2R3B,16
11507,ZNF668,13
11508,ZNF646,14
11509,VKORC1,22
11510,GNG8,13
11511,LPO,6
11512,CA4,5
11513,SMG8,15
11514,TPM4,24
11515,RAB8A,24
11516,GPX4,24
11517,MIDN,20
11518,JSRP1,8
11519,NIBAN3,7
11520,KLHL26,12
11521,GATAD2A,22
11522,MVD,18
11523,CDT1,22
11524,TRAPPC2L,20
11525,ANKRD11,23
11526,SPATA33,14
11527,RSKR,9
11528,PROCA1,11
11529,ZNF641,14
11530,LALBA,5
11531,CACNB3,12
11532,DHRS13,15
11533,TP53I13,12
11534,KMT2D,21
11535,CORO6,9
11536,RHEBL1,14
11537,TUBA1A,13
11538,TUBA1C,23
11539,ZNF610,9
11540,SERTAD3,13
11541,NCKAP5L,11
11542,RAB4B,22
11543,AQP2,3
11544,GPD1,9
11545,PROSER3,14
11546,CYP2S1,7
11547,AXL,7
11548,NFKBID,17
11549,TMC4,8
11550,ANKRD33,0
11551,LAIR1,15
11552,TTYH1,8
11553,LENG8,23
11554,CDC42EP5,6
11555,LAIR2,11
11556,TMEM145,8
11557,ZNF526,16
11558,TRAPPC9,17
11559,NLRP7,4
11560,ZNF146,24
11561,ZNF283,13
11562,PPP1R14A,8
11563,SPINT2,12
11564,C19orf33,7
11565,YIF1B,22
11566,DNAAF3,7
11567,PSCA,6
11568,ATCAY,4
11569,LY6D,2
11570,DAPK3,18
11571,EEF2,24
11572,TMIGD2,10
11573,CHAF1A,20
11574,UBXN6,21
11575,HDGFL2,20
11576,PLIN4,6
11577,SEMA6B,6
11578,ZNF444,15
11579,NXN,8
11580,TLCD3A,14
11581,GLOD4,11
11582,MFSD3,12
11583,GPT,7
11584,KIFC2,12
11585,SLC43A2,11
11586,RILP,13
11587,SERPINF2,8
11588,WDR81,18
11589,SRR,13
11590,TSR1,23
11591,TRPV3,7
11592,CYB5D2,13
11593,GGT6,2
11594,KLK1,10
11595,KLK4,2
11596,KLK2,7
11597,KLK5,2
11598,KLK6,2
11599,KLK11,2
11600,KLK13,5
11601,ZNF83,14
11602,KRT80,5
11603,KRT1,6
11604,ACER1,8
11605,OTUB1,22
11606,RCOR2,6
11607,ANGPTL4,11
11608,CD320,20
11609,SPRYD3,19
11610,IGFBP6,8
11611,SOAT2,8
11612,ZNF558,14
11613,CABP2,2
11614,NDUFV1,24
11615,CDK2AP2,19
11616,NUDT8,13
11617,TBX10,2
11618,PRDX2,24
11619,OR8J3,0
11620,OR5I1,1
11621,ZNF232,12
11622,MIS12,17
11623,CD300C,6
11624,CD300A,15
11625,TEKT1,2
11626,HID1,8
11627,ATP5PD,23
11628,TMEM88,10
11629,EVPL,7
11630,SRP68,24
11631,MGAT5B,8
11632,TMC8,23
11633,TK1,21
11634,TMEM68,22
11635,CYP7A1,5
11636,GSDMA,9
11637,KRT24,0
11638,KRT10-AS1,13
11639,GHDC,12
11640,FAM234A,14
11641,SOST,3
11642,ZNF598,17
11643,RAB26,7
11644,MLST8,21
11645,E4F1,16
11646,DNASE1L2,7
11647,ECI1,19
11648,CASKIN1,9
11649,ABCA3,13
11650,KCTD5,18
11651,SRRM2,13
11652,ZNF597,11
11653,NLRC3,21
11654,SDHAF2,21
11655,DDB1,18
11656,VPS37C,9
11657,VWCE,11
11658,RAB3IL1,8
11659,BEST1,8
11660,FTH1,23
11661,BSCL2,14
11662,POLR2G,23
11663,SLC3A2,24
11664,PLAAT5,5
11665,SPINDOC,18
11666,ATG16L2,19
11667,C2CD3,14
11668,TRANK1,15
11669,TTC21A,10
11670,ENTPD3,4
11671,CTNNB1,17
11672,ULK4,15
11673,FADD,18
11674,LTBP3,16
11675,NAALADL1,12
11676,SAC3D1,15
11677,BATF2,7
11678,SLC22A11,1
11679,SF1,20
11680,MAP4K2,20
11681,MAJIN,8
11682,CCDC88B,21
11683,SCARA3,4
11684,PBK,17
11685,SCARA5,2
11686,PNOC,7
11687,COPS6,18
11688,PAFAH1B2,22
11689,ANKS3,12
11690,NUDT16L1,15
11691,KIAA1586,17
11692,RAB4A,21
11693,OR2B2,3
11694,KCNJ4,2
11695,SETD5,21
11696,VASN,6
11697,FAM83B,1
11698,H3-4,5
11699,THAP9,10
11700,OR2C1,6
11701,RNF187,23
11702,HOOK3,19
11703,MAPK1IP1L,24
11704,DDIT4,23
11705,RBPJ,22
11706,LMBRD1,20
11707,ZCCHC4,18
11708,PTGDR,9
11709,TTC39C,22
11710,GLYCTK,19
11711,GNG4,15
11712,UBTD2,19
11713,NKIRAS2,17
11714,DNAJC7,23
11715,KCNV2,1
11716,IRF2BP2,17
11717,PTF1A,1
11718,NT5DC2,18
11719,FOXI1,6
11720,UQCC5,11
11721,COA6,22
11722,KIF5C,14
11723,MGAT2,23
11724,BMI1,22
11725,THAP11,21
11726,MMADHC,23
11727,PDHB,22
11728,PXK,19
11729,H1-4,18
11730,PCMTD1,20
11731,KCTD6,14
11732,MPLKIP,15
11733,ACOX2,1
11734,FAM107A,1
11735,IRF2,21
11736,MOBP,6
11737,CX3CR1,14
11738,PPDPFL,0
11739,XIRP1,13
11740,INSM2,6
11741,DEGS2,9
11742,SCN11A,7
11743,ARF4,21
11744,SEPTIN2,21
11745,FILIP1L,11
11746,MFSD2A,14
11747,DTYMK,21
11748,TAP1,24
11749,ING5,15
11750,ATG4B,22
11751,BDKRB2,3
11752,MLKL,17
11753,RFWD3,19
11754,MTNR1A,0
11755,KCNG4,2
11756,RHOH,22
11757,KLHL30,3
11758,COG7,17
11759,CDC40,14
11760,STIP1,19
11761,SCNN1B,3
11762,HR,4
11763,TXNDC2,4
11764,RAB31,8
11765,REEP4,14
11766,TNXB,9
11767,LGI3,4
11768,SFTPC,4
11769,BMP1,12
11770,ATXN2L,23
11771,PHYHIP,6
11772,CCDC110,6
11773,POLR3D,17
11774,FEN1,23
11775,CAVIN2,1
11776,MTCL1,6
11777,GBX2,2
11778,HJV,4
11779,SCGB1D1,3
11780,HEXIM2,11
11781,FNTA,24
11782,SERINC2,7
11783,MYL1,1
11784,TRAPPC11,17
11785,CHRM1,3
11786,COL3A1,5
11787,GFRA2,8
11788,ING2,16
11789,CDKN2AIP,15
11790,SNRNP48,16
11791,TMEM223,14
11792,SLC20A2,15
11793,CRYGA,1
11794,DYNLRB2,8
11795,TMUB2,17
11796,ADAM29,2
11797,STAT3,23
11798,ZSWIM1,13
11799,ADAM9,15
11800,ADAM18,1
11801,GDNF,7
11802,MUCL3,3
11803,WFDC13,0
11804,AXIN2,10
11805,NDUFS5,18
11806,VWA3B,2
11807,ZNF30,11
11808,UGT3A2,8
11809,LRATD2,14
11810,LDLRAD4,13
11811,KCTD19,6
11812,SLC16A4,9
11813,IL7R,22
11814,TMEM208,22
11815,LRP1B,0
11816,WFDC12,1
11817,AHCYL1,21
11818,DNAJC21,22
11819,PKIG,8
11820,NPNT,4
11821,CA7,8
11822,FAM178B,7
11823,SEMA4C,14
11824,CNNM3,16
11825,TET2,18
11826,CXXC4,5
11827,TCTN2,11
11828,SHOX2,7
11829,PPIP5K1,12
11830,TSPAN5,19
11831,ABHD15,13
11832,ZBTB5,15
11833,CHTF8,11
11834,ADAL,13
11835,LCMT2,13
11836,SNTB2,18
11837,IL12A,9
11838,ZNF507,19
11839,STX18,14
11840,NSG1,12
11841,ZBTB49,13
11842,GFM1,22
11843,OR13J1,1
11844,HTR1E,0
11845,FSTL5,0
11846,DDX19A,20
11847,ATOH8,8
11848,SOX14,0
11849,ANKRD49,16
11850,SFTPB,2
11851,USP39,21
11852,TNIP2,23
11853,C2orf68,20
11854,TMEM150A,11
11855,RNF181,14
11856,VAMP5,19
11857,BTNL3,3
11858,LRRC28,14
11859,MAT2A,23
11860,PLA2G4F,5
11861,ENHO,7
11862,ZNF608,6
11863,SLC35G2,11
11864,INPP5D,20
11865,LETM1,14
11866,CTRB1,2
11867,CTRB2,3
11868,TMEM129,17
11869,PPIC,4
11870,SPRY3,10
11871,CEP120,20
11872,STXBP6,7
11873,TM4SF20,4
11874,MFF,24
11875,GRM5,1
11876,LGALS9,13
11877,CPLX1,8
11878,PXDC1,8
11879,SIGLEC7,3
11880,NTSR2,3
11881,E2F6,16
11882,FEM1B,19
11883,COMMD8,16
11884,ATP5ME,23
11885,UQCRFS1,19
11886,SLC49A3,8
11887,COL4A3,4
11888,MAP2K1,24
11889,KLK7,2
11890,IRS1,12
11891,MECP2,21
11892,UPF3A,16
11893,ZBBX,3
11894,ACTBL2,1
11895,ROR2,10
11896,AR,7
11897,DHRSX,16
11898,VXN,7
11899,HSPBAP1,14
11900,ASMTL,21
11901,SLC25A6,12
11902,CHST14,17
11903,PARM1,6
11904,CSNK1G1,17
11905,FAM110B,8
11906,ODAD2,4
11907,AFAP1L2,11
11908,ZNF354A,13
11909,ATF5,17
11910,UBE2V2,17
11911,GOT1L1,3
11912,ZBTB43,11
11913,CPT1C,7
11914,PCSK9,4
11915,XPO6,22
11916,GSG1L,7
11917,MN1,7
11918,APEX2,18
11919,NSMCE1,24
11920,CCDC126,12
11921,IL13,21
11922,OR10G3,5
11923,RAB3B,7
11924,OR6F1,2
11925,CD2BP2,19
11926,RSPO1,0
11927,RGS14,18
11928,TBC1D10B,20
11929,LMAN2,24
11930,GCSAML,6
11931,RAB24,12
11932,PRELID1,22
11933,THBS3,13
11934,CA5B,14
11935,SLC50A1,20
11936,EFNA1,7
11937,CXCL10,11
11938,SH3TC2,1
11939,CXCL11,8
11940,ZRSR2,15
11941,NMD3,22
11942,ADRB2,12
11943,B3GALNT1,14
11944,GPRIN1,12
11945,HSPB3,3
11946,KCNAB1,7
11947,SHE,5
11948,NR0B1,5
11949,PGM2,19
11950,STK32A,1
11951,IL1RAPL1,1
11952,P2RY12,2
11953,C22orf15,8
11954,OR5AU1,6
11955,MINAR1,11
11956,PDILT,5
11957,UMOD,1
11958,GP2,1
11959,SLC33A1,17
11960,SNUPN,21
11961,CRADD,14
11962,SIN3A,23
11963,ARL13B,15
11964,RNASE2,2
11965,ELSPBP1,0
11966,RNASE3,0
11967,PTK2,8
11968,RSPH10B2,7
11969,PTAFR,9
11970,PTPN9,20
11971,RNASE6,11
11972,NPR1,7
11973,CXCL8,16
11974,SCN9A,12
11975,RASSF6,6
11976,COL22A1,1
11977,SDC2,4
11978,CD52,24
11979,MMGT1,19
11980,SPRR1B,0
11981,OR4K14,1
11982,OR4K15,5
11983,TM2D2,15
11984,HTRA4,9
11985,PLEKHA2,21
11986,CLIC4,17
11987,SLC38A11,3
11988,GPR183,22
11989,CRCT1,2
11990,CCDC8,3
11991,METTL15,16
11992,ZNF280A,3
11993,MUC15,2
11994,CT55,5
11995,ZEB2,18
11996,GJB1,6
11997,PCBP1,23
11998,HINT1,24
11999,DTWD2,11
12000,VPREB1,4
12001,CLIC3,14
12002,INO80E,21
12003,BNC1,3
12004,DFFB,13
12005,NFU1,19
12006,ANTXR1,6
12007,GKN1,3
12008,CKAP2L,19
12009,C15orf40,17
12010,RAMAC,17
12011,PROKR1,7
12012,HIC2,12
12013,LUZP1,17
12014,HEXD,16
12015,DRD5,6
12016,BUB1,22
12017,SPNS1,17
12018,LRRC45,15
12019,CHRNA5,12
12020,MT1B,4
12021,CENPX,18
12022,AGPAT2,13
12023,ASPSCR1,17
12024,GP9,1
12025,FASN,23
12026,CNBP,24
12027,MT1E,11
12028,ACTRT2,3
12029,DUS1L,24
12030,GPS1,19
12031,RFNG,14
12032,DCXR,20
12033,ZNF32,15
12034,LDB2,0
12035,RAC3,13
12036,NRG4,5
12037,TMEM266,7
12038,NLGN1,1
12039,TAPT1,15
12040,UGP2,18
12041,TAS2R1,4
12042,LINGO1,5
12043,HNRNPF,24
12044,BTD,13
12045,CSGALNACT2,18
12046,TACR3,0
12047,GSX1,2
12048,PCDH7,4
12049,ROBO1,6
12050,ONECUT1,3
12051,AVEN,17
12052,P2RY1,9
12053,CTNND2,1
12054,TRIM56,19
12055,MUC17,6
12056,AHSP,6
12057,WNT10B,10
12058,CALML6,8
12059,REPS2,5
12060,MUC3A,6
12061,SYAP1,22
12062,ITGAM,18
12063,PYDC1,7
12064,TPST1,9
12065,TM4SF4,2
12066,TOR1AIP2,20
12067,S100G,0
12068,TM4SF1,5
12069,OTUD3,14
12070,OTUD7A,7
12071,GUSB,20
12072,BRD3,15
12073,KLF13,19
12074,FRMPD4,3
12075,ZFPM2,4
12076,ZNF764,11
12077,ZNF747,10
12078,ZNF768,13
12079,TAS1R3,8
12080,TMEM42,13
12081,MAP3K2,21
12082,PUSL1,13
12083,SF3B5,24
12084,ZNF35,11
12085,TIGD4,8
12086,IFFO2,20
12087,NLGN2,11
12088,MYO7B,5
12089,CHD3,23
12090,TMEM154,17
12091,MYRIP,5
12092,ALCAM,16
12093,YWHAG,21
12094,UBE2E3,21
12095,CNTROB,16
12096,TRAPPC1,22
12097,ZPLD1,2
12098,KCNAB3,10
12099,SERPINA9,0
12100,GPR37L1,2
12101,SIMC1,14
12102,TMEM192,14
12103,NSG2,5
12104,SPDYE5,2
12105,SERPINA6,0
12106,ZNF778,13
12107,NIPA1,19
12108,FOXD4,5
12109,GPR25,3
12110,UBE2E1,20
12111,HNRNPA3,24
12112,SIK2,15
12113,RNF150,6
12114,VGLL2,1
12115,HOXD4,2
12116,CHRNB1,13
12117,HOXD12,1
12118,GYPA,2
12119,USP38,21
12120,SLC16A5,11
12121,NANP,14
12122,ANKK1,7
12123,ADRA1B,8
12124,ADPRM,14
12125,FABP6,7
12126,PWWP2A,16
12127,USP50,8
12128,USP47,19
12129,PDCD6IP,21
12130,MRGPRX1,2
12131,ZNF212,14
12132,MRAP,1
12133,FAM161A,12
12134,ZNF282,21
12135,GLB1,19
12136,GON7,17
12137,FAXDC2,6
12138,CRTAP,19
12139,HSPB2,6
12140,C7orf33,0
12141,CNGB3,2
12142,SLN,6
12143,ELP5,21
12144,CMTM8,13
12145,GABARAP,21
12146,STX8,17
12147,CDK1,24
12148,UBB,23
12149,NFRKB,16
12150,FABP4,2
12151,FRMPD2,3
12152,PRDM10,14
12153,B3GNT2,21
12154,FOS,12
12155,TMED10,20
12156,SETMAR,13
12157,SMAD1,11
12158,CST5,2
12159,CST2,1
12160,EMX2,3
12161,SP7,5
12162,SEMA3E,2
12163,LRRN2,8
12164,SLC30A1,18
12165,DCLK2,8
12166,ZNF804A,1
12167,GPRC5C,9
12168,TMEM182,12
12169,VSTM2A,1
12170,KRT8,11
12171,KRT78,3
12172,ADORA2B,10
12173,SDR9C7,5
12174,MGMT,17
12175,METTL7B,4
12176,KRT86,8
12177,HARS1,21
12178,NFXL1,15
12179,KRT75,0
12180,DENND5B,8
12181,CD14,8
12182,DNAJC18,16
12183,KRT6C,2
12184,RIOX1,15
12185,SPATA24,13
12186,RALGAPB,21
12187,PYM1,19
12188,MZB1,18
12189,KRT4,1
12190,SLC23A1,10
12191,KRT74,2
12192,NPAS2,10
12193,KRT72,6
12194,KISS1,1
12195,LONRF2,10
12196,NUDT9,16
12197,HSD17B13,9
12198,PA2G4,24
12199,COX7B2,3
12200,ELOVL6,16
12201,KRT83,4
12202,PFKFB3,21
12203,TMC7,5
12204,ARL6IP1,22
12205,SERPINB9,23
12206,SMAGP,11
12207,IRX1,4
12208,CDH2,7
12209,IRX2,1
12210,EMB,22
12211,SIX2,6
12212,DLGAP1,5
12213,STAT2,20
12214,NUDCD2,22
12215,IRF2BP1,15
12216,OR9K2,3
12217,HSPA4,20
12218,FOXA3,7
12219,GARIN3,9
12220,SLC26A5,3
12221,COMMD5,19
12222,SGCD,5
12223,GTSF1,13
12224,ZNF16,12
12225,ARMC10,22
12226,RNF34,11
12227,ACYP2,17
12228,TRABD,23
12229,ATF7,17
12230,RASA4B,5
12231,SOCS6,13
12232,CAVIN4,8
12233,OR10A3,0
12234,ZNF296,12
12235,HOXB9,10
12236,TTLL6,5
12237,POLH,22
12238,SYT9,5
12239,KCNS3,6
